2PA,3P,AST,Age,BLK,Draft Placing,MP,PF,PTS,STL,TOV,TRB,US or EU,eFG%
9.8,0.0,2.1,23,0.8,10.0,35.6,3.2,12.0,1.1,1.6,8.6,US,51.9
10.7,0.0,2.8,24,1.1,10.0,34.4,2.9,13.4,1.2,1.4,7.9,US,52.3
9.3,0.0,2.3,25,0.9,10.0,33.9,2.6,12.8,1.2,1.2,8.4,US,54.79999999999999
9.7,0.0,2.7,26,1.6,10.0,35.3,2.4,14.2,1.2,1.2,10.0,US,57.8
10.7,0.0,2.6,27,1.2,10.0,35.6,2.8,13.2,1.2,1.4,9.5,US,50.8
12.5,0.0,3.4,28,1.2,10.0,36.7,2.3,15.1,1.1,1.6,11.0,US,52.40000000000001
9.4,0.0,2.3,29,1.2,10.0,36.4,2.7,12.8,1.0,1.1,9.7,US,56.7
10.7,0.0,2.7,30,1.2,10.0,36.3,2.3,13.4,1.0,1.0,9.2,US,51.3
10.3,0.0,2.4,31,1.0,10.0,37.3,2.3,12.6,1.5,1.5,9.0,US,51.6
11.2,0.0,2.3,32,1.0,10.0,36.9,2.4,12.1,1.1,1.2,8.1,US,45.9
9.1,0.0,1.8,33,1.2,10.0,33.2,2.0,8.9,0.9,0.9,7.0,US,43.4
7.8,0.0,2.5,34,0.8,10.0,35.4,2.5,8.1,0.7,0.8,7.8,US,44.4
7.4,0.0,1.6,35,0.8,10.0,31.0,2.4,8.5,0.7,0.6,7.1,US,46.2
6.8,0.0,1.4,36,0.6,10.0,29.1,1.6,8.0,0.8,0.7,6.3,US,51.3
5.0,0.0,1.4,37,0.0,10.0,17.0,1.0,5.2,0.6,0.2,1.6,US,52.0
4.1,0.0,1.3,38,0.4,10.0,20.1,1.3,4.1,0.4,0.5,4.2,US,41.1
1.0,0.0,0.0,25,0.0,20.0,2.2,0.7,0.7,0.2,0.3,0.2,US,33.300000000000004
1.0,0.0,0.0,25,0.0,20.0,2.0,1.0,0.5,0.0,0.3,0.3,US,25.0
1.0,0.0,0.0,25,0.0,20.0,2.5,0.0,1.0,0.5,0.5,0.0,US,50.0
2.3,0.0,0.3,30,0.1,20.0,9.8,1.7,2.5,0.1,0.7,1.7,US,47.8
3.3,0.0,0.7,23,0.3,49.0,10.0,1.9,4.3,0.3,0.9,2.8,US,50.5
3.0,0.0,0.8,24,0.3,49.0,12.8,2.4,3.5,0.3,0.7,3.9,US,48.5
2.6,0.0,0.7,25,0.3,49.0,9.7,1.7,3.3,0.3,0.6,3.3,US,51.2
2.6,0.0,0.3,25,0.0,49.0,6.3,1.3,2.3,0.0,0.1,2.0,US,38.1
2.5,0.0,0.8,25,0.5,49.0,10.9,1.8,3.6,0.4,0.7,3.8,US,55.7
2.4,0.0,0.4,26,0.3,49.0,13.0,2.3,3.1,0.3,0.8,4.2,US,56.60000000000001
3.3,0.0,0.6,27,0.3,49.0,16.6,2.6,3.9,0.4,1.0,5.7,US,51.6
2.1,0.0,0.8,28,0.1,49.0,12.2,2.0,2.8,0.2,0.9,3.2,US,53.29999999999999
1.6,0.0,0.6,29,0.2,49.0,9.6,1.7,1.8,0.3,0.8,3.0,US,44.3
0.8,0.0,0.8,29,0.0,49.0,5.0,1.8,1.3,0.0,1.0,2.0,US,66.7
1.7,0.0,0.6,29,0.2,49.0,10.2,1.7,1.8,0.3,0.8,3.1,US,43.1
4.7,0.0,0.7,22,0.6,23.0,18.8,2.8,6.4,0.6,1.2,4.6,US,54.0
7.4,0.0,1.1,23,1.0,23.0,28.4,2.2,10.8,0.9,1.3,7.8,US,53.79999999999999
7.8,0.0,1.1,24,0.5,23.0,32.1,2.5,11.4,1.1,1.5,8.7,US,50.3
9.0,0.0,1.3,25,0.7,23.0,30.6,2.1,13.3,1.1,1.5,9.0,US,53.2
9.3,0.2,1.1,26,0.6,23.0,33.0,2.5,12.9,0.8,1.4,8.7,US,48.6
5.9,0.1,0.9,27,0.3,23.0,26.4,1.4,9.1,0.7,1.2,6.3,US,48.6
9.1,0.1,1.4,28,0.4,23.0,35.4,1.7,13.6,1.1,1.4,9.3,US,48.3
8.0,0.2,1.4,29,0.5,23.0,34.4,1.8,12.8,1.1,1.4,8.7,US,54.79999999999999
10.9,0.1,1.7,30,0.5,23.0,34.5,1.7,14.7,0.9,1.2,9.2,US,50.6
6.0,0.5,1.5,31,0.4,23.0,32.8,1.8,11.2,0.7,1.4,8.2,US,53.90000000000001
4.8,0.2,0.9,32,0.3,23.0,25.8,1.7,7.5,0.5,1.0,6.8,US,50.0
5.6,0.0,0.8,33,0.2,23.0,30.0,1.7,7.2,0.8,0.9,7.9,US,48.5
4.6,0.0,0.6,33,0.0,23.0,20.3,1.3,5.7,0.7,0.7,5.1,US,47.7
6.1,0.0,0.9,33,0.3,23.0,34.7,2.0,7.9,0.9,1.0,9.3,US,48.7
6.5,0.0,1.5,34,0.3,23.0,32.3,1.9,7.3,1.0,0.8,8.1,US,45.3
5.0,0.0,0.5,35,0.2,23.0,18.5,1.4,4.9,0.6,0.4,4.6,US,42.2
4.7,0.0,1.0,36,0.2,23.0,23.5,1.5,5.0,0.6,0.6,5.9,US,44.8
3.9,0.0,0.5,37,0.1,23.0,17.2,1.5,4.5,0.4,0.5,3.8,US,44.4
4.7,0.0,0.5,23,0.3,5.0,13.6,2.6,5.2,0.4,1.2,3.6,US,43.9
5.1,0.0,0.6,24,0.3,5.0,15.4,2.1,6.1,0.2,1.4,5.1,US,43.20000000000001
10.8,0.0,1.7,25,0.5,5.0,28.8,3.7,13.5,0.9,2.8,8.2,US,46.5
6.8,0.0,0.8,26,0.6,5.0,22.4,2.5,7.9,0.5,1.6,8.2,US,47.2
7.1,0.0,1.1,27,0.4,5.0,25.0,3.9,7.8,0.8,1.8,7.8,US,44.1
5.1,0.0,0.9,28,0.2,5.0,15.6,2.1,6.3,0.6,1.5,4.8,US,46.0
9.1,0.0,1.4,29,0.4,5.0,25.5,3.2,10.4,0.7,1.6,8.1,US,46.9
5.8,0.0,0.8,30,0.2,5.0,16.7,2.6,6.7,0.5,1.3,4.7,US,46.1
4.3,0.0,0.5,31,0.1,5.0,14.1,1.9,4.6,0.4,0.8,4.3,US,42.70000000000001
2.2,0.0,0.6,32,0.1,5.0,8.4,0.9,2.4,0.2,0.5,3.0,US,38.2
3.3,0.0,1.3,32,0.2,5.0,13.5,1.4,3.5,0.3,0.8,4.7,US,40.8
1.6,0.0,0.2,32,0.1,5.0,5.3,0.7,1.7,0.0,0.3,2.0,US,35.0
12.7,0.0,2.2,22,1.6,2.0,34.0,3.8,16.3,0.7,2.6,9.4,US,47.4
12.0,0.0,2.7,23,1.5,2.0,33.0,3.4,14.4,0.9,2.3,8.8,US,48.6
12.3,0.0,3.2,24,1.1,2.0,35.5,3.6,14.6,0.9,2.2,9.6,US,47.3
8.6,0.0,1.9,25,1.1,2.0,29.8,3.3,10.0,0.7,1.9,9.7,US,45.5
9.6,0.0,1.8,26,0.9,2.0,34.8,3.4,12.2,0.9,1.9,10.1,US,49.0
5.4,0.0,1.3,27,0.3,2.0,25.0,3.1,6.1,0.6,1.0,6.4,US,45.8
5.7,0.0,1.3,28,0.8,2.0,28.1,3.0,7.9,0.5,1.7,7.8,US,51.0
8.2,0.0,3.0,29,0.6,2.0,32.7,3.1,11.6,0.9,2.0,9.9,US,51.5
7.2,0.0,2.2,30,0.5,2.0,27.5,3.0,8.6,0.7,1.6,6.7,US,46.0
5.9,0.0,1.4,31,0.8,2.0,20.9,3.0,7.0,0.7,1.4,6.0,US,42.3
6.5,0.0,1.4,31,0.6,2.0,24.0,3.2,7.7,0.8,1.4,6.3,US,42.5
5.1,0.0,1.4,31,1.0,2.0,16.9,2.7,5.9,0.6,1.2,5.7,US,41.9
1.4,0.0,0.3,32,0.2,2.0,5.5,1.1,1.6,0.1,0.4,2.1,US,42.3
2.7,0.0,0.8,33,0.4,2.0,16.2,2.7,3.8,0.5,1.1,3.5,US,50.3
5.4,1.2,0.7,19,1.8,7.0,26.0,1.6,8.8,0.2,0.6,5.7,US,43.4
6.3,0.8,1.1,20,1.4,7.0,24.5,1.8,8.6,0.7,1.0,6.0,US,44.7
4.5,1.0,0.8,22,1.7,7.0,21.3,1.7,7.5,0.3,0.8,6.5,US,45.1
4.1,0.2,0.6,23,2.1,7.0,19.4,1.8,4.6,0.2,0.6,5.6,US,37.3
2.0,0.0,0.3,24,0.5,7.0,7.1,0.6,1.4,0.0,0.5,1.9,US,25.9
2.4,0.0,0.9,23,0.4,61.0,12.4,2.4,3.2,0.2,1.1,2.7,EU,50.3
4.6,0.0,0.4,27,0.5,61.0,16.0,3.1,7.3,0.4,1.4,4.8,EU,54.1
4.0,0.0,1.2,29,0.9,61.0,14.7,2.9,5.7,0.3,1.5,4.7,EU,49.6
5.0,0.0,1.0,30,0.2,61.0,14.0,3.0,4.2,0.2,1.6,3.2,EU,36.0
1.7,0.0,0.5,23,0.3,,6.7,1.5,1.6,0.3,0.3,2.0,US,34.5
1.0,0.0,0.1,24,0.2,,4.1,0.7,1.5,0.1,0.5,1.0,US,50.0
1.5,0.0,0.2,25,0.0,79.0,5.7,1.1,2.2,0.2,0.5,1.4,US,47.4
5.2,0.0,0.4,26,0.2,79.0,16.2,2.5,5.4,0.3,1.1,4.5,US,39.8
1.8,0.0,0.4,26,0.1,79.0,5.3,0.6,2.3,0.0,0.6,1.6,US,45.0
5.8,0.0,0.4,26,0.2,79.0,18.3,2.9,6.0,0.3,1.2,5.0,US,39.4
4.4,0.0,0.4,27,0.3,79.0,15.1,2.6,5.6,0.3,0.8,4.6,US,46.9
1.7,0.0,0.1,28,0.2,79.0,8.0,1.5,1.6,0.1,0.5,1.9,US,36.9
1.7,0.0,0.0,30,0.0,79.0,3.4,0.6,2.1,0.0,0.4,0.9,US,43.8
1.9,0.0,0.1,31,0.2,79.0,3.8,1.0,2.4,0.1,0.4,0.9,US,42.6
6.0,0.0,0.0,32,0.0,79.0,7.0,2.0,5.0,0.0,1.0,2.0,US,33.300000000000004
1.9,0.0,0.3,33,0.1,79.0,3.7,0.7,2.0,0.1,0.1,1.6,US,35.1
1.1,0.0,0.0,34,0.1,79.0,3.2,0.6,1.4,0.0,0.3,0.9,US,27.800000000000004
1.6,0.0,0.2,23,0.1,38.0,7.7,1.1,2.2,0.1,0.4,1.7,US,52.6
1.4,0.4,0.0,23,0.0,45.0,9.0,1.0,3.3,0.6,0.5,0.9,US,52.5
1.6,0.4,0.0,23,0.0,45.0,9.7,1.1,3.7,0.6,0.4,1.0,US,52.5
3.6,0.2,0.9,24,0.7,45.0,17.4,1.7,5.3,0.7,0.6,3.3,US,50.6
1.9,0.3,0.5,24,0.2,45.0,12.0,1.4,2.8,0.3,0.3,2.0,US,46.2
5.9,0.2,1.4,24,1.5,45.0,24.9,2.2,9.0,1.1,1.1,5.1,US,53.1
3.1,0.9,0.9,26,0.7,45.0,18.4,1.4,6.9,0.5,0.7,4.1,US,53.2
2.8,0.0,0.1,20,0.8,,6.4,1.1,2.3,0.0,0.8,2.0,US,29.0
3.6,0.0,0.7,24,0.6,,12.4,1.1,3.7,0.2,1.3,4.1,US,44.3
3.0,0.0,0.0,25,0.0,,6.3,1.3,3.0,0.0,0.7,2.7,US,22.2
4.5,0.0,0.3,26,0.3,,15.7,1.9,6.0,0.4,1.1,4.7,US,42.0
1.7,0.0,0.0,27,0.0,,4.0,0.7,2.0,0.3,0.3,1.3,US,40.0
2.1,0.0,0.3,28,0.2,,10.3,1.6,3.7,0.2,0.6,3.2,US,53.7
2.0,0.0,0.4,29,0.1,,9.9,1.6,3.2,0.3,0.8,2.6,US,34.4
1.2,0.0,0.0,30,0.0,,4.1,0.4,2.2,0.3,0.5,0.9,US,50.0
1.2,0.0,0.0,30,0.0,,4.2,0.4,2.3,0.3,0.5,1.0,US,53.79999999999999
1.0,0.0,0.0,30,0.0,,3.0,1.0,1.0,1.0,0.0,0.0,US,0.0
3.0,0.0,1.0,24,0.0,26.0,3.0,1.0,2.0,0.0,0.0,1.0,EU,33.300000000000004
3.0,0.0,1.0,25,0.0,26.0,7.0,1.0,4.0,0.0,0.0,2.0,EU,33.300000000000004
0.7,0.0,0.0,26,0.0,26.0,2.8,0.3,1.3,0.0,0.3,0.7,EU,50.0
0.7,0.0,0.0,26,0.0,26.0,2.3,0.3,1.3,0.0,0.7,1.0,EU,50.0
0.7,0.0,0.0,26,0.0,26.0,3.3,0.3,1.3,0.0,0.0,0.3,EU,50.0
1.5,0.2,0.2,24,0.6,46.0,7.4,1.0,2.2,0.0,0.5,1.6,US,46.40000000000001
2.8,0.0,0.4,30,0.2,,10.1,1.9,4.0,0.2,0.6,3.2,US,53.2
3.9,0.0,0.6,31,0.2,,14.1,2.6,4.5,0.3,0.9,3.1,US,51.8
2.4,0.0,0.3,23,0.4,56.0,8.4,1.3,2.7,0.4,0.6,1.7,US,41.2
5.4,0.0,0.8,24,1.2,56.0,21.1,3.4,6.8,0.8,1.4,5.0,US,49.70000000000001
2.3,0.0,0.4,22,0.3,32.0,9.7,1.2,3.6,0.3,0.4,1.7,US,64.4
5.8,0.0,1.1,23,0.7,32.0,18.3,2.2,9.1,0.3,0.8,3.8,US,65.4
7.1,0.0,1.0,24,0.7,32.0,17.0,1.9,11.0,0.5,0.9,4.0,US,63.6
2.4,0.5,0.3,22,0.5,45.0,14.6,1.3,4.4,0.6,0.5,3.9,US,49.0
0.7,0.2,0.0,23,0.2,45.0,5.2,0.7,1.7,0.2,0.5,1.2,US,50.0
1.6,0.4,0.5,24,0.5,45.0,9.9,1.4,2.9,0.2,0.3,2.4,US,53.7
3.5,0.0,0.3,23,0.4,30.0,15.1,2.0,4.8,0.2,1.0,3.5,US,54.89999999999999
4.6,0.0,0.4,24,0.5,30.0,15.6,1.9,6.0,0.2,0.8,3.6,US,48.5
7.4,0.0,0.4,25,0.6,30.0,22.0,2.5,9.8,0.1,1.5,6.0,US,51.3
10.1,0.0,1.2,26,0.7,30.0,32.6,3.5,13.1,0.4,2.6,6.9,US,50.6
6.8,0.0,0.8,27,0.6,30.0,24.5,3.2,9.0,0.5,2.0,5.2,US,48.7
8.7,0.0,0.8,27,0.6,30.0,28.8,3.1,10.9,0.4,2.4,6.6,US,46.6
4.0,0.0,0.7,27,0.6,30.0,18.3,3.4,6.2,0.5,1.4,3.3,US,55.39999999999999
5.8,0.0,0.5,28,0.5,30.0,20.3,3.2,7.7,0.4,1.2,4.5,US,52.7
6.0,0.0,0.8,29,0.3,30.0,25.0,3.1,7.7,0.2,1.2,6.4,US,50.8
3.6,0.0,0.5,30,0.3,30.0,15.6,2.4,4.6,0.2,1.2,3.2,US,49.5
6.1,0.0,0.8,31,0.3,30.0,18.2,2.7,8.0,0.3,1.2,4.2,US,51.2
3.8,0.0,0.5,32,0.2,30.0,11.4,1.8,4.8,0.1,0.8,2.1,US,49.5
2.2,0.0,0.2,33,0.0,30.0,8.5,1.9,2.6,0.0,0.6,1.5,US,44.6
1.9,0.0,0.2,34,0.2,30.0,7.5,1.5,2.1,0.0,0.5,1.9,US,42.9
4.3,0.0,0.3,22,1.3,29.0,17.7,3.1,6.1,0.4,1.2,3.1,US,57.60000000000001
4.4,0.0,0.2,23,0.9,29.0,15.4,2.9,5.7,0.3,1.2,3.8,US,50.3
2.4,0.0,0.3,24,0.5,29.0,7.9,2.0,3.0,0.2,1.1,1.8,US,51.7
3.1,0.0,0.3,25,1.1,29.0,12.8,3.0,4.2,0.4,1.1,2.1,US,52.90000000000001
2.9,0.0,0.2,23,0.7,,9.1,1.4,2.6,0.3,0.6,2.2,US,36.70000000000001
3.0,0.0,0.4,24,0.7,,9.7,1.5,3.0,0.3,0.4,1.7,US,44.0
4.0,0.0,0.3,25,0.9,,14.9,1.4,3.7,0.5,0.8,3.6,US,37.1
5.2,0.0,0.5,25,1.2,,22.8,2.1,5.4,0.8,1.0,5.2,US,41.1
3.5,0.0,0.2,25,0.7,,11.1,1.0,2.9,0.4,0.7,2.9,US,34.1
1.8,0.0,0.2,26,0.7,,4.3,1.3,2.5,0.0,0.2,1.7,US,45.5
1.6,0.0,0.3,29,0.3,,7.2,1.1,2.2,0.1,0.6,1.7,US,56.7
2.3,0.0,0.3,30,0.5,,6.0,0.8,2.6,0.1,0.3,1.2,US,46.40000000000001
2.4,0.0,1.0,31,0.6,,9.4,1.6,1.8,0.2,0.6,1.8,US,33.300000000000004
1.3,0.0,0.0,32,1.0,,8.0,1.8,1.0,0.3,0.8,1.5,US,40.0
1.7,0.0,0.2,23,0.6,14.0,6.9,1.2,2.0,0.1,0.5,2.0,US,46.7
5.9,0.0,0.7,23,0.3,,23.9,2.6,7.3,0.4,1.0,6.3,US,45.9
8.0,0.0,1.4,24,0.5,,33.4,3.3,10.9,0.8,1.4,9.1,US,54.0
7.3,0.0,1.2,25,0.2,,30.8,2.7,9.3,0.6,1.0,7.8,US,50.8
9.0,0.0,1.2,26,0.3,,31.4,3.0,10.7,0.6,1.4,8.3,US,49.20000000000001
10.3,0.0,1.4,27,0.4,,36.8,3.0,12.0,0.8,1.4,9.0,US,46.7
8.6,0.0,1.1,28,0.3,,34.1,2.7,10.6,0.6,1.1,8.2,US,51.8
8.1,0.0,0.7,29,0.3,,27.9,2.2,9.9,0.4,1.0,8.1,US,49.4
6.6,0.0,0.5,30,0.2,,26.5,3.0,8.0,0.5,1.1,8.2,US,51.2
5.6,0.0,0.7,31,0.4,,24.8,2.2,6.0,0.5,0.9,7.3,US,42.3
3.3,0.0,0.5,32,0.2,,18.9,2.3,3.9,0.4,0.6,5.4,US,51.4
3.2,0.0,0.3,33,0.3,,14.2,1.7,3.8,0.2,0.5,3.8,US,50.7
3.7,0.0,0.7,34,0.2,,16.0,1.8,4.2,0.3,0.7,4.2,US,45.2
1.4,0.0,0.4,35,0.1,,7.0,0.7,1.6,0.1,0.1,2.0,US,38.5
1.3,0.0,0.4,36,0.1,,8.1,1.4,1.9,0.4,0.5,2.3,US,47.8
0.5,0.1,0.4,37,0.1,,5.1,0.2,0.6,0.0,0.1,0.7,US,23.3
1.1,0.0,0.1,22,0.0,29.0,4.5,1.1,1.2,0.2,0.3,1.3,US,34.2
1.0,0.0,0.0,22,0.0,29.0,4.7,1.5,1.1,0.2,0.3,1.5,US,36.4
1.4,0.0,0.2,22,0.1,29.0,4.2,0.3,1.4,0.1,0.3,1.0,US,31.3
3.4,0.0,0.7,23,0.5,29.0,16.7,3.2,4.5,0.6,1.0,4.0,US,47.0
2.9,0.0,0.7,24,0.4,29.0,12.9,2.1,3.8,0.4,0.8,2.5,US,47.3
2.5,0.0,0.4,25,0.1,29.0,10.5,1.9,3.1,0.2,0.6,2.0,US,41.8
1.4,0.1,0.3,26,0.2,29.0,6.4,0.9,1.8,0.3,0.3,1.8,US,35.3
1.3,0.1,0.3,27,0.2,29.0,7.3,1.2,2.0,0.1,0.3,1.8,US,51.8
4.0,0.1,0.8,28,0.6,29.0,16.1,2.7,5.1,0.4,0.9,3.1,US,45.0
0.5,0.1,0.2,29,0.1,29.0,4.2,0.8,1.1,0.1,0.2,0.8,US,34.8
0.9,0.1,0.3,30,0.0,29.0,4.2,0.9,1.8,0.0,0.3,1.0,US,62.5
1.0,0.0,0.7,31,0.4,29.0,10.5,1.4,1.5,0.3,0.6,2.5,US,34.0
1.4,0.0,0.4,32,0.1,29.0,8.8,1.5,2.1,0.2,0.4,1.8,US,51.8
4.2,0.1,0.6,19,0.6,10.0,13.1,1.8,4.7,0.2,0.8,3.2,US,46.5
8.9,0.5,1.9,20,1.2,10.0,29.3,3.2,11.4,0.6,2.1,7.1,US,49.1
8.0,0.4,2.2,21,1.2,10.0,26.4,2.8,10.0,0.4,1.8,6.1,US,48.8
6.6,0.1,1.5,22,0.9,10.0,21.2,2.5,7.2,0.4,1.2,5.7,US,47.3
8.3,0.1,2.6,23,1.3,10.0,24.9,2.7,9.6,0.4,1.5,7.3,US,49.4
8.8,0.4,2.2,24,1.4,10.0,27.2,2.8,11.0,0.3,1.6,7.2,US,48.3
7.2,1.6,3.0,25,1.2,10.0,30.9,3.0,13.2,0.6,2.2,8.3,US,52.90000000000001
7.2,1.5,3.3,25,1.3,10.0,31.4,2.9,13.0,0.6,2.2,8.5,US,52.0
7.1,1.7,2.4,25,1.0,10.0,29.8,3.1,13.5,0.5,2.0,7.7,US,54.7
3.3,0.8,1.2,26,0.7,10.0,17.5,2.4,5.8,0.3,0.8,3.5,US,45.9
3.6,0.7,1.9,27,0.5,10.0,18.2,1.9,6.0,0.4,1.0,4.3,US,46.7
3.6,0.5,1.5,28,0.6,10.0,14.8,1.4,6.2,0.3,0.9,3.5,US,52.90000000000001
4.7,0.5,1.8,28,0.7,10.0,17.9,1.7,7.3,0.4,1.1,4.2,US,51.4
1.7,0.5,1.0,28,0.2,10.0,9.0,0.8,4.4,0.1,0.5,2.4,US,58.5
2.6,0.0,0.4,22,0.4,,13.4,1.9,3.7,0.7,0.3,4.5,US,56.2
4.3,0.0,0.6,23,0.2,,22.0,3.6,5.6,0.9,0.8,6.7,US,57.3
2.8,0.0,1.2,24,0.5,,19.9,2.7,3.0,1.1,0.8,5.4,US,51.1
1.5,0.0,0.6,25,0.3,,12.1,1.9,1.3,0.5,0.4,3.5,US,37.20000000000001
4.0,0.0,1.7,26,0.5,,21.6,2.7,4.4,0.9,0.9,5.7,US,48.9
6.2,0.0,2.7,27,0.7,,28.1,2.7,7.9,1.1,1.2,8.1,US,52.7
3.1,0.0,1.4,28,0.3,,19.2,2.1,3.2,0.7,0.9,4.3,US,42.9
2.6,0.0,1.5,29,0.2,,16.3,1.5,2.7,0.4,0.6,4.0,US,44.2
2.1,0.0,0.6,30,0.2,,12.4,1.6,2.2,0.6,0.5,3.4,US,43.1
2.0,0.0,0.4,30,0.1,,11.2,1.1,2.1,0.7,0.4,2.9,US,43.8
2.2,0.0,0.6,30,0.2,,12.8,1.7,2.2,0.5,0.6,3.6,US,42.9
1.6,0.0,0.7,31,0.1,,8.8,1.3,1.7,0.3,0.3,1.8,US,47.8
1.0,0.0,1.0,32,0.0,,12.0,3.0,2.0,0.0,1.5,4.0,US,50.0
3.2,0.0,0.8,26,0.6,76.0,13.9,2.0,4.0,0.1,0.5,3.3,US,48.6
2.0,0.0,0.4,26,0.2,76.0,8.3,1.9,2.6,0.1,0.2,1.9,US,44.4
3.6,0.0,0.9,26,0.7,76.0,15.8,2.1,4.5,0.1,0.7,3.8,US,49.5
3.3,0.0,0.6,27,0.6,76.0,16.3,3.3,3.6,0.3,0.8,3.6,US,47.9
1.2,0.0,0.3,28,0.4,76.0,5.9,1.2,1.3,0.1,0.3,1.4,US,52.0
1.6,0.0,0.1,29,0.4,76.0,9.2,1.7,2.0,0.1,0.2,3.1,US,55.60000000000001
1.5,0.0,0.1,30,0.3,76.0,6.8,1.4,1.5,0.1,0.3,1.3,US,44.8
3.6,0.0,0.5,22,1.5,20.0,20.4,2.5,5.1,0.3,0.8,5.2,US,49.3
4.2,0.0,0.4,23,1.5,20.0,23.8,2.8,6.2,0.4,0.8,5.0,US,51.0
5.0,0.0,0.6,24,1.3,20.0,19.3,2.0,7.0,0.4,1.0,5.0,US,51.5
6.3,0.0,0.8,25,1.7,20.0,27.4,3.2,9.4,0.8,1.4,6.8,US,56.00000000000001
5.5,0.0,0.6,26,1.3,20.0,23.8,2.9,7.3,0.4,1.2,5.9,US,51.4
4.6,0.0,0.6,27,1.1,20.0,22.6,2.7,6.6,0.4,1.2,6.2,US,55.8
7.5,0.0,0.9,28,1.7,20.0,27.9,2.7,10.6,0.4,1.4,7.2,US,52.8
8.3,0.0,1.3,29,2.5,20.0,29.2,2.3,9.7,0.7,1.5,7.3,US,48.0
6.4,0.0,0.6,30,2.1,20.0,30.6,2.7,9.1,0.3,1.3,9.3,US,56.2
6.8,0.0,0.4,30,2.1,20.0,32.9,3.0,9.8,0.4,1.4,10.3,US,56.10000000000001
5.5,0.0,0.9,30,2.0,20.0,26.5,2.3,8.1,0.3,1.1,7.4,US,56.39999999999999
3.1,0.0,0.3,31,1.0,20.0,18.5,2.0,4.4,0.2,0.7,5.2,US,57.4
4.2,0.0,0.4,32,1.0,20.0,21.2,2.2,5.2,0.4,0.9,6.0,US,51.8
3.5,0.0,0.5,33,0.8,20.0,19.0,2.0,3.5,0.3,0.8,4.8,US,43.1
1.4,0.0,0.1,35,0.5,20.0,5.4,0.8,1.6,0.1,0.5,1.3,US,46.7
3.0,0.0,0.0,26,0.0,,3.0,1.0,4.0,0.0,0.0,1.0,US,66.7
2.2,0.0,0.0,27,0.2,,6.0,2.0,2.0,0.2,1.0,1.2,US,30.8
5.3,0.0,0.5,22,0.7,14.0,13.1,1.3,6.0,0.3,0.7,4.7,US,48.2
9.1,0.0,1.6,23,1.7,14.0,26.5,2.6,11.1,0.6,1.6,7.1,US,53.79999999999999
5.2,0.0,0.9,24,2.0,14.0,18.3,2.3,7.0,0.4,1.3,4.7,US,56.60000000000001
5.1,0.0,0.9,25,1.9,14.0,16.8,2.3,7.0,0.3,1.1,3.9,US,56.39999999999999
5.3,0.0,1.0,26,1.3,14.0,19.4,2.6,6.8,0.5,0.9,5.1,US,51.5
6.5,0.0,1.5,27,1.4,14.0,25.9,2.7,8.8,0.6,1.1,6.8,US,57.3
6.3,0.1,1.3,22,0.5,35.0,18.4,2.1,8.2,0.6,1.4,7.0,EU,53.29999999999999
3.2,0.1,0.7,23,0.3,35.0,10.3,1.3,5.1,0.4,0.7,3.8,EU,56.99999999999999
2.9,0.0,0.8,23,0.3,35.0,9.0,1.2,4.3,0.3,1.0,2.6,EU,61.1
3.5,0.2,0.5,23,0.4,35.0,11.9,1.5,6.1,0.5,0.4,5.2,EU,53.0
6.0,0.0,0.7,22,1.1,17.0,14.4,3.1,7.1,0.3,0.8,3.5,US,47.1
9.6,0.0,2.0,23,1.6,17.0,25.1,3.5,11.7,0.4,1.8,5.7,US,49.70000000000001
10.9,0.0,2.0,24,1.8,17.0,27.7,3.2,12.7,0.4,2.3,7.5,US,46.1
10.3,0.0,1.7,25,2.0,17.0,29.8,3.0,12.8,0.5,2.0,8.8,US,49.70000000000001
10.8,0.0,1.4,26,2.6,17.0,28.7,3.5,11.9,0.5,2.1,8.3,US,44.9
9.2,0.0,1.1,27,2.2,17.0,29.7,3.3,10.8,0.4,1.8,6.6,US,44.0
9.3,0.0,1.1,28,1.6,17.0,25.3,2.8,10.6,0.2,1.4,7.1,US,44.6
5.0,0.0,1.2,29,1.4,17.0,23.2,3.1,5.9,0.4,0.9,4.9,US,44.3
3.1,0.0,0.4,30,1.0,17.0,14.2,2.1,4.6,0.2,0.7,3.2,US,54.40000000000001
3.4,0.0,0.5,30,1.0,17.0,16.0,2.3,5.2,0.2,0.7,3.6,US,54.2
0.5,0.0,0.2,30,0.3,17.0,1.8,0.5,0.7,0.0,0.2,0.3,US,66.7
3.1,0.0,0.1,20,0.5,19.0,11.4,1.3,4.0,0.2,0.7,2.7,US,51.5
6.4,0.0,0.5,21,0.5,19.0,20.9,1.6,8.5,0.4,1.1,4.9,US,55.39999999999999
11.6,0.0,1.1,22,0.7,19.0,28.2,2.7,13.8,0.6,2.2,8.7,US,45.8
7.2,0.0,0.8,23,0.6,19.0,23.0,1.6,8.4,0.6,1.3,6.2,US,46.7
4.9,0.0,0.6,23,0.5,19.0,18.4,1.3,4.7,0.5,1.1,5.1,US,37.0
11.5,0.0,1.2,23,0.9,19.0,31.6,2.2,15.1,0.6,1.6,8.3,US,54.29999999999999
9.3,0.0,1.1,24,0.6,19.0,29.0,2.0,12.7,0.6,1.8,10.4,US,56.2
9.4,0.0,1.4,25,0.7,19.0,26.9,2.6,11.8,0.7,1.9,9.2,US,50.8
