,2P,2P%,2PA,3P,3PA,AST,Age,BLK,Country or State,DRB,Draft Placing,FG,FG%,FGA,FT,FTA,G,GS,Height,MP,ORB,PF,PTS,STL,Season,TOV,TRB,Tm,US or EU,Weight,Year in League,eFG%
3736,5.2,47.3,11.1,0.0,0.1,2.6,25,0.9,missouri,5.7,2.0,5.3,0.47,11.2,3.1,4.0,79,65.0,2.1082,30.3,2.2,3.3,13.6,0.9,1985-86,1.8,7.9,IND,US,111.13026281173174,3.0,47.099999999999994
3737,4.7,50.4,9.3,0.0,0.0,2.2,26,1.2,missouri,6.0,2.0,4.7,0.503,9.4,3.8,4.5,81,81.0,2.1082,34.1,2.3,3.8,13.2,1.3,1986-87,1.6,8.3,IND,US,111.13026281173174,4.0,50.3
3738,5.1,50.2,10.2,0.0,0.2,2.3,27,0.9,missouri,6.3,2.0,5.1,0.496,10.4,3.2,3.9,80,80.0,2.1082,33.7,2.0,3.8,13.5,1.1,1987-88,2.0,8.3,IND,US,111.13026281173174,5.0,49.8
3739,0.3,33.300000000000004,0.8,0.0,0.0,0.3,26,0.5,new york,0.8,35.0,0.3,0.333,0.8,0.3,0.5,4,0.0,2.1336,4.3,0.3,1.0,0.8,0.3,1997-98,0.5,1.0,TOR,US,119.74852809100891,1.0,33.300000000000004
3740,1.8,47.5,3.8,0.0,0.0,0.5,22,0.4,connecticut,1.0,33.0,1.8,0.471,3.8,0.5,0.7,31,13.0,2.0828,11.3,0.9,1.8,4.1,0.5,1985-86,0.6,1.8,PHI,US,99.79044007584076,1.0,47.099999999999994
3741,0.1,11.1,0.8,0.0,0.0,0.0,26,0.0,connecticut,0.3,33.0,0.1,0.111,0.8,0.2,0.2,11,0.0,2.0828,3.1,0.2,0.7,0.4,0.0,1989-90,0.3,0.5,SAC,US,99.79044007584076,5.0,11.1
3742,1.1,56.8,1.9,0.0,0.0,0.2,21,0.3,tennessee,0.9,35.0,1.1,0.568,1.9,0.8,1.5,19,2.0,2.0574000000000003,6.6,0.8,1.3,3.0,0.3,2014-15,0.4,1.8,MEM,US,119.29493518157324,1.0,56.8
3743,0.4,60.0,0.7,0.0,0.0,0.1,22,0.0,tennessee,0.4,35.0,0.4,0.6,0.7,0.1,0.3,7,0.0,2.0574000000000003,2.6,0.1,0.1,1.0,0.1,2015-16,0.0,0.6,TOT,US,119.29493518157324,2.0,60.0
3744,0.6,60.0,1.0,0.0,0.0,0.2,22,0.0,tennessee,0.4,35.0,0.6,0.6,1.0,0.2,0.4,5,0.0,2.0574000000000003,2.8,0.0,0.2,1.4,0.2,2015-16,0.0,0.4,MIA,US,119.29493518157324,4.0,60.0
3745,0.5,100.0,0.5,0.0,0.0,1.0,23,0.0,tennessee,0.5,35.0,0.5,1.0,0.5,0.5,1.0,2,0.0,2.0574000000000003,3.5,0.5,1.5,1.5,0.5,2016-17,0.0,1.0,DEN,US,119.29493518157324,5.0,100.0
3746,0.4,23.1,1.9,0.0,0.0,0.0,19,0.1,wisconsin,0.7,40.0,0.4,0.231,1.9,0.6,0.6,7,0.0,2.1082,3.4,0.1,0.7,1.4,0.0,2016-17,0.3,0.9,LAC,US,115.66619190608813,1.0,23.1
3747,4.8,47.599999999999994,10.0,0.0,0.1,1.0,20,1.1,florida,5.7,9.0,4.8,0.472,10.1,3.9,5.9,82,71.0,2.0828,31.3,3.0,3.3,13.5,0.8,2002-03,2.3,8.8,PHO,US,111.13026281173174,1.0,47.3
3748,7.5,47.699999999999996,15.6,0.0,0.1,1.4,21,1.6,florida,6.2,9.0,7.5,0.475,15.7,5.6,7.9,55,53.0,2.0828,36.8,2.9,3.4,20.6,1.2,2003-04,3.2,9.0,PHO,US,111.13026281173174,2.0,47.599999999999994
3749,9.3,56.39999999999999,16.5,0.0,0.2,1.6,22,1.6,florida,6.2,9.0,9.3,0.5589999999999999,16.7,7.3,9.9,80,80.0,2.0828,36.1,2.7,3.5,26.0,1.0,2004-05,2.4,8.9,PHO,US,111.13026281173174,3.0,56.00000000000001
3750,3.0,34.6,8.7,0.0,0.3,0.7,23,1.0,florida,3.3,9.0,3.0,0.333,9.0,2.7,3.0,3,3.0,2.0828,16.7,2.0,1.3,8.7,0.3,2005-06,0.3,5.3,PHO,US,111.13026281173174,4.0,33.300000000000004
3751,7.4,57.70000000000001,12.8,0.0,0.0,1.0,24,1.3,florida,6.9,9.0,7.4,0.575,12.9,5.6,7.1,82,78.0,2.0828,32.8,2.7,3.6,20.4,1.0,2006-07,2.8,9.6,PHO,US,111.13026281173174,5.0,57.49999999999999
3752,9.0,60.099999999999994,14.9,0.1,0.4,1.5,25,2.1,florida,6.8,9.0,9.0,0.59,15.3,7.0,8.7,79,79.0,2.0828,33.9,2.3,3.7,25.2,0.8,2007-08,2.2,9.1,PHO,US,111.13026281173174,6.0,59.20000000000001
3753,7.6,54.0,14.0,0.1,0.1,2.0,26,1.1,florida,5.9,9.0,7.6,0.539,14.1,6.1,7.3,53,53.0,2.0828,36.8,2.2,3.1,21.4,0.9,2008-09,2.8,8.1,PHO,US,111.13026281173174,7.0,54.1
3754,8.6,55.89999999999999,15.3,0.0,0.1,1.0,27,1.0,florida,6.1,9.0,8.6,0.557,15.4,5.9,7.7,82,82.0,2.0828,34.6,2.8,3.4,23.1,0.6,2009-10,2.6,8.9,PHO,US,111.13026281173174,8.0,55.7
3755,9.4,50.3,18.7,0.1,0.3,2.6,28,1.9,florida,5.6,9.0,9.5,0.502,19.0,6.1,7.7,78,78.0,2.0828,36.8,2.5,3.5,25.3,0.9,2010-11,3.2,8.2,NYK,US,111.13026281173174,9.0,50.5
3756,6.6,49.1,13.5,0.1,0.4,1.1,29,1.0,florida,5.6,9.0,6.7,0.483,13.9,4.0,5.2,47,47.0,2.0828,32.8,2.3,2.9,17.5,0.8,2011-12,2.4,7.8,NYK,US,111.13026281173174,10.0,48.699999999999996
3757,5.3,57.70000000000001,9.2,0.0,0.0,0.4,30,0.7,florida,2.9,9.0,5.3,0.5770000000000001,9.2,3.6,4.5,29,0.0,2.0828,23.5,2.1,3.1,14.2,0.3,2012-13,1.7,5.0,NYK,US,111.13026281173174,11.0,57.70000000000001
3758,4.8,55.7,8.6,0.0,0.0,0.5,31,0.6,florida,3.2,9.0,4.8,0.557,8.6,2.3,3.1,65,21.0,2.0828,22.6,1.7,2.4,11.9,0.4,2013-14,1.4,4.9,NYK,US,111.13026281173174,12.0,55.7
3759,4.6,56.2,8.2,0.0,0.1,0.8,32,0.6,florida,3.7,9.0,4.6,0.557,8.3,2.3,3.2,59,15.0,2.0828,21.1,1.9,2.7,11.5,0.5,2014-15,1.3,5.6,TOT,US,111.13026281173174,13.0,55.7
3760,4.7,54.89999999999999,8.6,0.0,0.1,1.0,32,0.9,florida,4.5,9.0,4.7,0.5429999999999999,8.6,2.6,3.5,36,14.0,2.0828,24.0,2.3,3.1,12.0,0.6,2014-15,1.8,6.8,NYK,US,111.13026281173174,14.0,54.29999999999999
3761,4.5,58.4,7.7,0.0,0.0,0.3,32,0.2,florida,2.5,9.0,4.5,0.581,7.8,1.7,2.6,23,1.0,2.0828,16.5,1.2,2.2,10.8,0.4,2014-15,0.7,3.7,DAL,US,111.13026281173174,15.0,58.099999999999994
3762,2.4,56.60000000000001,4.3,0.0,0.0,0.5,33,0.8,florida,3.0,9.0,2.4,0.5660000000000001,4.3,1.0,1.3,52,36.0,2.0828,14.7,1.3,1.8,5.8,0.3,2015-16,0.9,4.3,MIA,US,111.13026281173174,16.0,56.60000000000001
3763,0.0,0.0,1.0,0.0,0.0,0.0,23,0.0,illinois,0.0,56.0,0.0,0.0,1.0,0.0,0.0,1,0.0,2.1082,1.0,0.0,0.0,0.0,0.0,1988-89,0.0,0.0,LAC,US,97.52247552866255,1.0,0.0
3764,0.7,28.6,2.3,0.0,0.0,0.3,18,0.0,croatia,0.0,35.0,0.7,0.28600000000000003,2.3,0.0,0.0,3,0.0,2.1844,3.7,0.0,1.3,1.3,0.0,1998-99,0.3,0.0,DAL,EU,99.79044007584076,1.0,28.6
3765,0.9,38.7,2.2,0.0,0.0,0.1,19,0.1,croatia,0.5,35.0,0.9,0.387,2.2,0.1,0.1,14,0.0,2.1844,4.4,0.4,1.1,1.9,0.1,1999-00,0.3,0.9,DAL,EU,99.79044007584076,2.0,38.7
3766,1.8,54.1,3.4,0.0,0.4,0.2,20,0.4,croatia,1.7,35.0,1.8,0.488,3.7,0.3,0.5,11,4.0,2.1844,10.9,0.4,1.9,3.9,0.2,2000-01,0.3,2.1,IND,EU,99.79044007584076,3.0,48.8
3767,0.7,41.0,1.8,0.0,0.0,0.1,21,0.1,croatia,0.6,35.0,0.7,0.4,1.8,0.0,0.1,22,0.0,2.1844,4.0,0.3,0.7,1.5,0.1,2001-02,0.2,1.0,IND,EU,99.79044007584076,4.0,40.0
3768,0.4,25.0,1.5,0.2,0.6,0.3,22,0.1,croatia,0.8,35.0,0.5,0.25,2.2,0.0,0.1,26,0.0,2.1844,5.3,0.3,0.9,1.2,0.2,2002-03,0.3,1.1,BOS,EU,99.79044007584076,5.0,28.6
3769,0.8,40.0,2.0,0.0,0.0,0.2,23,0.0,croatia,1.6,35.0,0.8,0.4,2.0,0.6,1.2,5,0.0,2.1844,6.6,0.4,1.8,2.2,0.0,2003-04,0.6,2.0,TOT,EU,99.79044007584076,6.0,40.0
3770,0.8,33.300000000000004,2.3,0.0,0.0,0.0,23,0.0,croatia,2.0,35.0,0.8,0.333,2.3,0.8,1.5,4,0.0,2.1844,7.3,0.5,1.8,2.3,0.0,2003-04,0.8,2.5,CLE,EU,99.79044007584076,7.0,33.300000000000004
3771,1.0,100.0,1.0,0.0,0.0,1.0,23,0.0,croatia,0.0,35.0,1.0,1.0,1.0,0.0,0.0,1,0.0,2.1844,4.0,0.0,2.0,2.0,0.0,2003-04,0.0,0.0,NYK,EU,99.79044007584076,8.0,100.0
3772,0.5,29.4,1.6,0.0,0.1,0.1,24,0.1,croatia,0.3,35.0,0.5,0.297,1.8,0.1,0.1,21,0.0,2.1844,3.5,0.3,0.8,1.2,0.1,2004-05,0.3,0.6,NYK,EU,99.79044007584076,9.0,31.1
3773,0.3,45.5,0.7,0.0,0.0,0.1,19,0.4,california,0.3,12.0,0.3,0.455,0.7,0.3,0.6,16,0.0,2.1336,4.5,0.1,1.0,0.9,0.1,2004-05,0.3,0.3,SEA,US,111.13026281173174,1.0,45.5
3774,2.6,51.5,5.1,0.0,0.0,0.2,20,1.2,california,3.6,12.0,2.6,0.515,5.1,1.1,1.9,47,20.0,2.1336,21.0,2.0,3.0,6.4,0.3,2005-06,1.0,5.6,SEA,US,111.13026281173174,2.0,51.5
3775,0.8,35.3,2.1,0.0,0.0,0.1,22,0.8,california,1.5,12.0,0.8,0.353,2.1,0.3,0.3,8,4.0,2.1336,12.3,0.8,2.0,1.8,0.6,2007-08,1.3,2.3,SEA,US,111.13026281173174,4.0,35.3
3776,1.4,52.1,2.7,0.0,0.0,0.3,23,0.7,california,2.6,12.0,1.4,0.521,2.7,0.5,0.6,26,10.0,2.1336,13.2,0.8,1.9,3.3,0.2,2008-09,0.3,3.4,OKC,US,111.13026281173174,5.0,52.1
3777,0.8,45.0,1.7,0.0,0.0,0.2,28,0.5,iowa,1.6,,0.8,0.446,1.7,0.6,0.9,70,24.0,2.1082,9.5,0.8,1.7,2.2,0.2,1996-97,0.6,2.4,BOS,US,104.32636917019714,1.0,44.6
3778,0.6,46.2,1.4,0.0,0.0,0.1,24,0.2,croatia,0.9,51.0,0.6,0.453,1.4,0.7,1.2,37,0.0,2.1336,4.9,0.6,1.0,2.0,0.1,1994-95,0.5,1.5,HOU,EU,111.13026281173174,1.0,45.300000000000004
3779,3.4,54.50000000000001,6.2,0.0,0.0,0.9,25,0.5,croatia,3.0,51.0,3.4,0.5429999999999999,6.2,1.0,1.7,67,18.0,2.1336,19.9,1.7,3.0,7.7,0.4,1995-96,1.5,4.8,TOR,EU,111.13026281173174,2.0,54.29999999999999
3780,2.5,45.1,5.5,0.0,0.0,1.1,26,0.8,croatia,2.2,51.0,2.5,0.451,5.5,1.5,2.2,13,4.0,2.1336,16.8,1.5,2.7,6.5,0.5,1996-97,1.6,3.8,TOR,EU,111.13026281173174,3.0,45.1
3781,2.5,46.9,5.3,0.0,0.0,0.8,27,0.7,croatia,2.2,51.0,2.5,0.467,5.3,0.4,1.1,57,34.0,2.1336,17.3,1.5,2.9,5.4,0.4,1997-98,1.1,3.7,TOT,EU,111.13026281173174,4.0,46.7
3782,3.0,46.800000000000004,6.4,0.0,0.0,0.9,27,0.7,croatia,2.4,51.0,3.0,0.466,6.4,0.4,1.2,39,29.0,2.1336,19.3,1.5,3.0,6.4,0.4,1997-98,1.1,3.9,TOR,EU,111.13026281173174,5.0,46.6
3783,1.4,47.3,3.1,0.0,0.0,0.7,27,0.6,croatia,1.8,51.0,1.4,0.473,3.1,0.4,0.7,18,5.0,2.1336,12.9,1.4,2.6,3.3,0.3,1997-98,0.9,3.2,BOS,EU,111.13026281173174,6.0,47.3
3784,0.9,47.099999999999994,1.9,0.0,0.0,0.2,29,0.5,croatia,0.9,51.0,0.9,0.471,1.9,0.3,0.4,18,0.0,2.1336,6.3,0.9,0.7,2.1,0.2,1999-00,0.6,1.8,IND,EU,111.13026281173174,8.0,47.099999999999994
3785,1.8,52.7,3.4,0.0,0.0,0.6,30,0.5,croatia,2.7,51.0,1.8,0.527,3.4,0.4,0.9,55,14.0,2.1336,14.1,1.2,2.3,3.9,0.2,2000-01,1.0,3.9,IND,EU,111.13026281173174,9.0,52.7
3786,0.9,39.4,2.3,0.0,0.0,0.7,27,0.4,serbia,2.0,31.0,0.9,0.394,2.3,0.6,0.8,43,12.0,2.0828,13.9,0.9,2.2,2.4,0.2,2000-01,0.9,2.8,CHI,EU,117.93415645326634,1.0,39.4
3787,3.1,46.800000000000004,6.6,0.0,0.0,0.7,22,1.1,new york,4.7,7.0,3.1,0.467,6.7,1.3,1.9,75,1.0,2.1082,18.7,2.4,3.1,7.5,0.7,1986-87,1.3,7.1,DAL,US,104.32636917019714,1.0,46.800000000000004
3788,5.5,50.3,10.9,0.0,0.1,1.1,23,1.1,new york,7.4,7.0,5.5,0.5,11.0,2.5,3.4,81,9.0,2.1082,28.5,4.4,3.9,13.5,1.3,1987-88,2.1,11.8,DAL,US,104.32636917019714,2.0,50.0
3789,6.9,54.400000000000006,12.7,0.0,0.1,0.9,24,1.6,new york,7.4,7.0,6.9,0.541,12.7,3.5,5.1,19,6.0,2.1082,31.1,4.1,3.7,17.3,1.5,1988-89,2.4,11.5,DAL,US,104.32636917019714,3.0,54.1
3790,7.0,45.5,15.3,0.0,0.1,1.5,25,1.6,new york,8.9,7.0,7.0,0.451,15.5,2.9,3.8,45,35.0,2.1082,36.6,4.2,3.6,16.8,1.8,1989-90,2.6,13.1,DAL,US,104.32636917019714,4.0,45.1
3791,8.6,55.1,15.6,0.0,0.2,2.4,26,1.8,new york,7.8,7.0,8.6,0.544,15.8,3.2,3.6,5,5.0,2.1082,34.2,3.2,4.0,20.4,1.2,1990-91,2.6,11.0,DAL,US,104.32636917019714,5.0,54.400000000000006
3792,5.2,48.5,10.8,0.1,0.3,1.1,30,1.0,new york,5.6,7.0,5.3,0.479,11.1,1.9,2.2,55,1.0,2.1082,24.6,2.6,2.8,12.6,0.8,1994-95,2.0,8.2,DAL,US,104.32636917019714,9.0,48.3
3793,1.7,61.7,2.8,0.3,0.9,0.9,25,0.8,germany,2.9,,2.0,0.541,3.7,1.0,1.3,63,3.0,2.0574000000000003,14.9,1.4,2.5,5.3,0.5,2017-18,0.9,4.3,BOS,EU,97.52247552866255,1.0,57.9
3794,4.3,50.2,8.6,0.0,0.1,1.1,22,0.7,new jersey,4.5,12.0,4.3,0.4970000000000001,8.7,2.4,3.5,82,56.0,2.1082,28.1,2.9,3.8,11.1,0.6,2008-09,1.8,7.4,SAC,US,113.39822735890993,1.0,49.70000000000001
3795,4.9,47.699999999999996,10.3,0.0,0.1,1.7,23,1.0,new jersey,5.5,12.0,4.9,0.472,10.5,2.6,3.7,75,58.0,2.1082,31.4,3.0,3.7,12.5,0.5,2009-10,1.9,8.5,SAC,US,113.39822735890993,2.0,47.3
3796,3.6,51.0,7.1,0.0,0.0,1.2,24,0.6,new jersey,4.1,12.0,3.6,0.507,7.1,1.6,2.7,75,39.0,2.1082,23.3,1.9,2.8,8.8,0.4,2010-11,1.3,6.1,SAC,US,113.39822735890993,3.0,50.7
3797,3.7,53.7,6.9,0.0,0.0,1.2,25,0.7,new jersey,4.3,12.0,3.7,0.535,6.9,1.7,2.8,64,47.0,2.1082,25.9,2.6,2.3,9.1,0.7,2011-12,1.1,6.9,SAC,US,113.39822735890993,4.0,53.5
3798,4.6,50.4,9.0,0.0,0.0,1.0,26,0.7,new jersey,4.6,12.0,4.6,0.502,9.1,1.7,2.5,82,81.0,2.1082,27.9,2.1,2.8,10.9,0.6,2012-13,1.2,6.7,SAC,US,113.39822735890993,5.0,50.2
3799,3.1,50.6,6.0,0.0,0.0,0.6,27,0.7,new jersey,4.6,12.0,3.1,0.506,6.0,1.0,1.8,82,61.0,2.1082,24.5,1.9,3.1,7.1,0.4,2013-14,1.2,6.4,SAC,US,113.39822735890993,6.0,50.6
3800,2.5,47.099999999999994,5.3,0.0,0.0,1.0,28,0.7,new jersey,4.8,12.0,2.5,0.47,5.3,1.1,1.8,81,63.0,2.1082,24.6,1.7,3.0,6.1,0.4,2014-15,1.0,6.5,SAC,US,113.39822735890993,7.0,47.0
3801,1.0,50.5,2.0,0.1,0.3,0.6,29,0.4,new jersey,2.2,12.0,1.1,0.481,2.3,0.8,1.1,47,7.0,2.1082,10.0,0.7,1.7,3.1,0.3,2015-16,0.3,2.9,TOT,US,113.39822735890993,8.0,50.5
3802,0.7,47.599999999999994,1.5,0.0,0.0,0.7,29,0.3,new jersey,1.6,12.0,0.7,0.476,1.5,0.7,1.1,28,1.0,2.1082,6.4,0.4,1.4,2.1,0.1,2015-16,0.3,1.9,GSW,US,113.39822735890993,9.0,47.599999999999994
3803,1.4,52.900000000000006,2.7,0.3,0.8,0.5,29,0.6,new jersey,3.1,12.0,1.7,0.485,3.5,0.9,1.2,19,6.0,2.1082,15.4,1.2,2.1,4.6,0.4,2015-16,0.4,4.2,TOR,US,113.39822735890993,10.0,52.300000000000004
3804,0.4,46.2,0.9,0.0,0.1,0.2,22,0.1,north carolina,0.4,48.0,0.4,0.429,1.0,0.1,0.1,14,0.0,2.1082,4.1,0.5,0.8,0.9,0.0,1993-94,0.4,0.9,POR,US,117.93415645326634,1.0,42.9
3805,2.1,51.4,4.0,0.0,0.0,0.5,21,0.9,ohio,3.4,5.0,2.1,0.512,4.0,1.3,1.9,71,3.0,2.0828,13.9,1.9,2.6,5.4,0.6,1982-83,1.4,5.3,KCK,US,111.13026281173174,1.0,51.2
3806,4.2,52.300000000000004,8.0,0.0,0.0,1.1,22,1.8,ohio,5.6,5.0,4.2,0.523,8.0,2.0,2.8,80,38.0,2.0828,23.9,3.3,4.1,10.3,0.9,1983-84,2.1,8.9,KCK,US,111.13026281173174,2.0,52.300000000000004
3807,4.5,53.1,8.5,0.0,0.0,1.6,23,1.6,ohio,7.1,5.0,4.5,0.531,8.5,2.8,3.8,82,77.0,2.0828,30.0,3.3,4.0,11.8,1.2,1984-85,2.5,10.4,KCK,US,111.13026281173174,3.0,53.1
3808,5.1,51.800000000000004,9.9,0.0,0.0,2.1,24,1.4,ohio,6.5,5.0,5.1,0.518,9.9,2.5,3.5,80,64.0,2.0828,29.7,3.2,3.7,12.8,0.9,1985-86,2.3,9.6,SAC,US,111.13026281173174,4.0,51.800000000000004
3809,4.4,48.5,9.1,0.0,0.1,1.5,25,1.5,ohio,5.5,5.0,4.4,0.481,9.2,2.3,3.1,82,53.0,2.0828,26.4,2.9,3.5,11.1,0.8,1986-87,1.7,8.4,SAC,US,111.13026281173174,5.0,48.1
3810,3.1,47.199999999999996,6.5,0.0,0.1,1.0,26,1.1,ohio,4.2,5.0,3.1,0.471,6.6,1.7,2.4,69,9.0,2.0828,18.2,2.0,3.1,8.0,0.8,1987-88,1.6,6.2,SAC,US,111.13026281173174,6.0,47.4
3811,5.5,49.0,11.2,0.0,0.0,1.1,27,1.2,ohio,6.5,5.0,5.5,0.489,11.2,3.0,3.7,76,71.0,2.0828,30.6,2.9,3.8,13.9,1.0,1988-89,2.4,9.4,TOT,US,111.13026281173174,7.0,48.9
3812,5.7,46.2,12.4,0.0,0.0,1.0,27,1.3,ohio,6.3,5.0,5.7,0.461,12.5,3.5,4.4,43,42.0,2.0828,29.7,2.8,3.6,15.0,1.1,1988-89,2.7,9.1,SAC,US,111.13026281173174,8.0,46.1
3813,5.1,53.79999999999999,9.5,0.0,0.0,1.1,27,1.2,ohio,6.7,5.0,5.1,0.5379999999999999,9.5,2.3,2.8,33,29.0,2.0828,31.9,3.2,4.0,12.5,1.0,1988-89,1.9,9.9,IND,US,111.13026281173174,9.0,53.79999999999999
3814,2.7,47.599999999999994,5.7,0.0,0.1,1.3,28,0.9,ohio,5.5,5.0,2.7,0.473,5.7,1.3,1.6,82,60.0,2.0828,25.9,2.1,3.8,6.8,0.8,1989-90,1.8,7.7,IND,US,111.13026281173174,10.0,47.5
3815,3.4,49.1,6.8,0.0,0.1,1.8,29,0.8,ohio,5.0,5.0,3.4,0.488,6.9,0.9,1.3,82,77.0,2.0828,23.7,1.9,3.2,7.6,0.8,1990-91,2.0,6.9,IND,US,111.13026281173174,11.0,48.9
3816,2.1,47.099999999999994,4.5,0.0,0.0,1.3,30,0.4,ohio,3.5,5.0,2.1,0.468,4.5,0.7,0.9,80,49.0,2.0828,16.2,1.2,2.6,4.9,0.7,1991-92,1.2,4.8,IND,US,111.13026281173174,12.0,46.800000000000004
3817,1.7,49.1,3.4,0.0,0.0,0.5,31,0.4,ohio,2.0,5.0,1.7,0.488,3.4,0.5,0.6,63,0.0,2.0828,11.6,0.9,2.2,3.8,0.5,1992-93,0.7,2.8,IND,US,111.13026281173174,13.0,48.8
3818,0.9,35.1,2.6,0.0,0.0,0.5,32,0.3,ohio,1.6,5.0,0.9,0.35100000000000003,2.6,0.5,1.0,30,1.0,2.0828,9.4,0.9,2.0,2.3,0.3,1993-94,0.8,2.5,IND,US,111.13026281173174,14.0,35.1
3819,1.3,41.5,3.1,0.0,0.0,0.5,33,0.3,ohio,1.6,5.0,1.3,0.415,3.1,0.4,0.4,38,3.0,2.0828,11.9,0.7,2.0,2.9,0.5,1994-95,0.9,2.3,IND,US,111.13026281173174,15.0,41.5
3820,0.8,39.800000000000004,1.9,0.0,0.0,0.6,34,0.5,ohio,3.1,5.0,0.8,0.398,1.9,0.4,0.5,44,11.0,2.0828,17.6,1.4,2.8,1.9,0.4,1995-96,0.8,4.5,PHI,US,111.13026281173174,16.0,39.800000000000004
3821,0.1,15.8,0.7,0.0,0.0,0.1,35,0.2,ohio,1.0,5.0,0.1,0.158,0.7,0.2,0.2,26,0.0,2.0828,5.4,0.3,1.3,0.4,0.1,1996-97,0.3,1.3,TOT,US,111.13026281173174,17.0,15.8
3822,0.2,18.8,0.9,0.0,0.0,0.0,35,0.4,ohio,1.2,5.0,0.2,0.188,0.9,0.1,0.1,17,0.0,2.0828,6.2,0.3,1.5,0.4,0.2,1996-97,0.4,1.5,DEN,US,111.13026281173174,18.0,18.8
3823,0.0,0.0,0.3,0.0,0.0,0.2,35,0.0,ohio,0.7,5.0,0.0,0.0,0.3,0.3,0.4,9,0.0,2.0828,3.9,0.2,0.8,0.3,0.0,1996-97,0.2,0.9,IND,US,111.13026281173174,19.0,0.0
3824,3.2,44.1,7.3,0.0,0.0,0.5,20,1.0,canada,3.4,4.0,3.2,0.439,7.4,1.8,3.2,60,25.0,2.0574000000000003,23.7,3.1,2.2,8.2,0.5,2011-12,1.4,6.5,CLE,US,107.95511244568226,1.0,43.9
3825,4.8,49.0,9.7,0.0,0.0,1.3,21,0.9,canada,5.7,4.0,4.8,0.488,9.7,2.2,3.5,82,82.0,2.0574000000000003,31.3,3.7,2.9,11.7,0.7,2012-13,1.5,9.4,CLE,US,107.95511244568226,2.0,48.8
3826,4.4,47.8,9.3,0.0,0.0,0.9,22,0.4,canada,5.9,4.0,4.4,0.477,9.3,2.9,4.1,82,82.0,2.0574000000000003,31.6,3.3,2.3,11.7,0.5,2013-14,1.3,9.2,CLE,US,107.95511244568226,3.0,47.699999999999996
3827,3.3,54.7,6.0,0.0,0.0,0.5,23,0.7,canada,4.7,4.0,3.3,0.547,6.0,1.9,3.0,82,15.0,2.0574000000000003,26.8,3.3,2.3,8.5,0.4,2014-15,1.0,8.0,CLE,US,107.95511244568226,4.0,54.7
3828,3.0,58.8,5.1,0.0,0.0,0.8,24,0.6,canada,5.7,4.0,3.0,0.588,5.1,1.8,3.0,82,34.0,2.0574000000000003,27.7,3.3,2.5,7.8,0.5,2015-16,0.7,9.0,CLE,US,107.95511244568226,5.0,58.8
3829,3.4,60.4,5.6,0.0,0.0,1.0,25,1.1,canada,5.5,4.0,3.4,0.6,5.6,1.4,2.7,78,78.0,2.0574000000000003,29.9,3.7,2.3,8.1,0.5,2016-17,0.8,9.2,CLE,US,107.95511244568226,6.0,60.0
3830,2.5,56.2,4.4,0.0,0.0,0.6,26,0.3,canada,4.3,4.0,2.5,0.562,4.4,0.8,1.5,53,22.0,2.0574000000000003,20.2,2.4,1.9,5.8,0.3,2017-18,0.7,6.6,CLE,US,107.95511244568226,7.0,56.2
3831,1.8,45.6,3.9,0.0,0.0,0.6,23,0.1,california,2.5,87.0,1.8,0.456,3.9,1.2,2.3,71,23.0,2.0828,18.6,1.6,2.9,4.7,0.4,1985-86,1.2,4.1,NYK,US,102.05840462301893,1.0,45.6
3832,0.9,43.9,2.0,0.0,0.0,0.2,24,0.1,california,1.2,87.0,0.9,0.433,2.0,0.4,0.6,33,4.0,2.0828,8.5,0.5,1.5,2.2,0.1,1986-87,0.7,1.7,NYK,US,102.05840462301893,2.0,43.3
3833,1.4,50.8,2.7,0.0,0.0,0.3,25,0.1,california,1.4,87.0,1.4,0.5,2.7,0.7,1.1,48,2.0,2.0828,12.4,1.0,2.1,3.4,0.2,1987-88,0.7,2.3,TOT,US,102.05840462301893,3.0,50.0
3834,0.9,31.6,2.7,0.0,0.0,0.6,25,0.0,california,1.1,87.0,0.9,0.316,2.7,0.7,1.1,7,0.0,2.0828,12.1,0.7,3.3,2.4,0.3,1987-88,1.1,1.9,NYK,US,102.05840462301893,4.0,31.6
3835,1.4,54.1,2.7,0.0,0.0,0.3,25,0.1,california,1.4,87.0,1.4,0.532,2.7,0.7,1.1,41,2.0,2.0828,12.4,1.0,2.0,3.6,0.2,1987-88,0.7,2.4,PHI,US,102.05840462301893,5.0,53.2
3836,0.9,42.6,2.0,0.0,0.1,0.3,26,0.1,california,1.0,87.0,0.9,0.423,2.1,0.6,1.1,54,0.0,2.0828,8.3,0.7,1.6,2.4,0.1,1988-89,0.4,1.7,PHI,US,102.05840462301893,6.0,42.8
3837,0.8,43.1,1.9,0.0,0.1,0.3,27,0.2,california,1.6,87.0,0.9,0.429,2.0,0.5,0.9,56,0.0,2.0828,10.6,0.8,1.9,2.2,0.4,1989-90,0.6,2.4,PHI,US,102.05840462301893,7.0,43.3
3838,0.3,30.8,1.1,0.0,0.0,0.1,28,0.3,california,1.2,87.0,0.3,0.308,1.1,0.7,0.8,12,1.0,2.0828,9.2,0.1,1.5,1.3,0.0,1990-91,0.8,1.3,MIN,US,102.05840462301893,8.0,30.8
